id,name,symbol,quantity,percentageChange,change,price,previousClose,high,low,lastTradedTime,issueDate,turnover,sharevolume,tradevolume,marketCap,marketCapPercentage,open,closingPrice,crossingVolume,crossingTradeVol,status,Scrape_time,Date
4680,HNB FINANCE PLC,HNBF.N0000,355,0.0,0.0,3.9,3.9,4.0,3.8,1741769765931,08/JAN/2020,345043.2,88810,28,5543384433.6,0.0,3.9,3.9,88810,28,2,2025-03-12 11:31:07.832755,2025-03-12
6216,HNB FINANCE PLC,HNBF.R0000,155,33.333333333333336,0.1,0.4,0.3,0.4,0.3,1741770000772,08/JAN/2020,1177311.4,3071895,236,118448385.2,0.0,0.3,0.4,3071895,236,2,2025-03-12 11:31:07.832755,2025-03-12
6217,HNB FINANCE PLC,HNBF.R0001,50,-7.6923076923076925,-0.1,1.2,1.3,1.3,1.1,1741769997297,08/JAN/2020,579816.3,483553,92,74550000.0,0.0,1.3,1.2,483553,92,2,2025-03-12 11:31:07.832755,2025-03-12
4681,HNB FINANCE PLC,HNBF.X0000,500,-6.521739130434782,-0.3,4.3,4.6,4.8,4.1,1741762138214,08/JAN/2020,156537.3,36236,28,1282260000.0,0.0,4.8,4.3,36236,28,2,2025-03-12 11:31:07.832755,2025-03-12
103,HORANA PLANTATIONS PLC,HOPL.N0000,50,-0.6772009029345373,-0.3,44.0,44.3,44.9,44.0,1741768773456,12/FEB/1996,321202.0,7298,22,1100000000.0,0.0,44.9,44.0,7298,22,0,2025-03-12 11:31:07.832755,2025-03-12
183,HOTEL SIGIRIYA PLC,HSIG.N0000,944,4.5822102425876015,3.4,77.6,74.2,78.0,75.9,1741755816933,01/JAN/1981,1894080.0,24400,8,1363975200.0,0.0,76.0,77.6,24400,8,0,2025-03-12 11:31:07.832755,2025-03-12
355,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,400,1.9047619047619047,0.8,42.8,42.0,43.0,41.6,1741769406166,12/NOV/2003,232319.4,5444,22,2769610256.0,0.0,41.6,42.8,5444,22,0,2025-03-12 11:31:07.832755,2025-03-12
5311,hSenid Business Solutions PLC,HBS.N0000,850,-2.6548672566371683,-0.3,11.0,11.3,11.3,10.9,1741769966355,21/DEC/2021,1071765.0,97526,69,3137802349.0,0.0,11.3,11.0,97526,69,0,2025-03-12 11:31:07.832755,2025-03-12
276,HUNAS HOLDINGS PLC,HUNA.N0000,4323,-3.6144578313253013,-0.9,24.0,24.9,24.4,24.0,1741754206660,18/OCT/1993,113460.8,4725,5,20376720000.0,0.0,24.4,24.0,4725,5,3,2025-03-12 11:31:07.832755,2025-03-12
1786,HVA FOODS PLC,HVA.N0000,500,0.0,0.0,3.7,3.7,3.7,3.7,1741766178504,15/FEB/2011,5738.7,1551,4,904746895.6,0.0,3.7,3.7,1551,4,2,2025-03-12 11:31:07.832755,2025-03-12
269,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,300,33.333333333333336,0.1,0.4,0.3,0.4,0.3,1741769731696,01/JAN/1978,23910.6,64501,13,1499764500.0,0.0,0.4,0.4,64501,13,0,2025-03-12 11:31:07.832755,2025-03-12
941,JANASHAKTHI INSURANCE PLC,JINS.N0000,350,1.5965166908563135,1.1,70.0,68.9,70.6,68.6,1741769874607,21/JUL/2008,8422159.1,120615,102,15856830710.0,0.0,68.9,70.0,120615,102,2,2025-03-12 11:31:07.832755,2025-03-12
5127,JAT HOLDINGS PLC,JAT.N0000,133,-1.486988847583643,-0.4,26.5,26.9,27.1,26.5,1741769924840,12/AUG/2021,16257489.1,611440,105,13525805984.5,0.0,26.7,26.5,611440,105,3,2025-03-12 11:31:07.832755,2025-03-12
4019,JETWING SYMPHONY PLC,JETS.N0000,10,-0.8771929824561403,-0.1,11.3,11.4,11.4,11.2,1741767863457,05/JAN/2018,765032.0,67816,33,6804730716.7,0.0,11.4,11.3,67816,33,2,2025-03-12 11:31:07.832755,2025-03-12
297,JOHN KEELLS HOLDINGS PLC,JKH.N0000,1175,0.975609756097561,0.2,20.7,20.5,20.8,20.5,1741769966388,23/OCT/1986,148535822.5,7207362,426,364690581377.4,0.0,20.5,20.7,13007362,430,0,2025-03-12 11:31:07.832755,2025-03-12
104,JOHN KEELLS HOTELS PLC,KHL.N0000,5000,2.5380710659898478,0.5,20.2,19.7,20.4,19.6,1741769941383,17/SEP/2004,1543636.7,76930,22,29414164956.0,0.0,20.4,20.2,76930,22,2,2025-03-12 11:31:07.832755,2025-03-12
284,JOHN KEELLS PLC,JKL.N0000,200,0.25673940949935814,0.2,78.1,77.9,78.5,77.9,1741764895048,01/JAN/1974,49898.1,639,4,4748480000.0,0.0,77.9,78.1,639,4,2,2025-03-12 11:31:07.832755,2025-03-12
8,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,60,0.0,0.0,21.9,21.9,22.1,21.8,1741769416016,02/DEC/1998,655750.0,29928,22,2177006532.9,0.0,22.0,21.9,29928,22,0,2025-03-12 11:31:07.832755,2025-03-12
5371,KAPRUKA HOLDINGS PLC,KPHL.N0000,450,1.2820512820512822,0.1,7.9,7.8,8.0,7.9,1741762841056,07/JAN/2022,9119.0,1153,5,1296629844.0,0.0,7.9,7.9,1153,5,0,2025-03-12 11:31:07.832755,2025-03-12
227,KEELLS FOOD PRODUCTS PLC,KFP.N0000,1,0.0,0.0,165.25,165.25,175.0,175.0,1741753996306,01/JAN/1983,350.0,2,2,4213875000.0,0.0,175.0,165.25,2,2,2,2025-03-12 11:31:07.832755,2025-03-12
372,KEGALLE  PLANTATIONS  PLC,KGAL.N0000,5,0.0,0.0,137.0,137.0,140.0,136.75,1741769811135,08/JAN/1996,248288.75,1812,13,3425000000.0,0.0,140.0,137.0,1812,13,0,2025-03-12 11:31:07.832755,2025-03-12
279,KELANI CABLES PLC,KCAB.N0000,1,2.2319262493934984,11.5,526.75,515.25,538.0,515.0,1741768866222,01/JAN/1974,902167.5,1736,24,11483150000.0,0.0,515.0,526.75,1736,24,0,2025-03-12 11:31:07.832755,2025-03-12
82,KELANI TYRES PLC,TYRE.N0000,175,0.7751937984496124,0.6,78.0,77.4,78.8,77.1,1741769702285,28/JAN/1994,476292.4,6102,12,6271200000.0,0.0,78.8,78.0,6102,12,0,2025-03-12 11:31:07.832755,2025-03-12
316,KELANI VALLEY PLANTATIONS PLC,KVAL.N0000,22,0.9815950920245399,0.8,82.3,81.5,82.5,81.6,1741768193212,18/JAN/1996,91818.5,1121,17,5596400000.0,0.0,81.8,82.3,1121,17,0,2025-03-12 11:31:07.832755,2025-03-12
147,KOTAGALA PLANTATIONS PLC,KOTA.N0000,500,2.2988505747126435,0.2,8.9,8.7,9.0,8.7,1741769974281,12/DEC/1995,1057292.4,119244,49,3012761250.0,0.0,8.7,8.9,119244,49,0,2025-03-12 11:31:07.832755,2025-03-12
322,LB FINANCE PLC,LFIN.N0000,100,1.1627906976744187,1.0,87.0,86.0,87.4,85.6,1741769882505,30/DEC/1997,4732263.4,54414,44,48202970832.0,0.0,86.7,87.0,54414,44,0,2025-03-12 11:31:07.832755,2025-03-12
18,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,1000,3.801169590643275,1.3,35.5,34.2,35.9,34.0,1741769694765,20/APR/1987,630121.2,17955,24,2432251082.5,0.0,34.8,35.5,17955,24,0,2025-03-12 11:31:07.832755,2025-03-12
550,LANKA ASHOK LEYLAND PLC,ASHO.N0000,1,0.07505629221916438,0.75,1000.0,999.25,1000.0,999.75,1741769060894,01/JAN/1983,672995.0,673,5,3620843000.0,0.0,999.75,1000.0,673,5,0,2025-03-12 11:31:07.832755,2025-03-12
259,LANKA CERAMIC PLC,CERA.N0000,68,2.142857142857143,3.0,143.0,140.0,143.0,142.5,1741769012628,07/APR/1993,18432.5,129,5,858000000.0,0.0,143.0,143.0,129,5,2,2025-03-12 11:31:07.832755,2025-03-12
5251,LANKA CREDIT AND BUSINESS FINANCE PLC,LCBF.N0000,500,3.7037037037037037,0.1,2.8,2.7,2.9,2.7,1741769581737,16/NOV/2021,2834201.8,1047877,38,2212472584.0,0.0,2.8,2.8,1047877,38,2,2025-03-12 11:31:07.832755,2025-03-12
553,LANKA IOC PLC,LIOC.N0000,40,0.8130081300813008,1.0,124.0,123.0,124.75,123.5,1741769827338,22/DEC/2004,10395803.75,83801,88,66025747420.0,0.0,124.0,124.0,83801,88,0,2025-03-12 11:31:07.832755,2025-03-12
518,LANKA MILK FOODS (CWE) PLC,LMF.N0000,50,3.0878859857482186,1.3,43.4,42.1,43.5,42.0,1741769957593,01/JAN/1983,12642427.4,296871,88,17359132000.0,0.0,42.0,43.4,296871,88,0,2025-03-12 11:31:07.832755,2025-03-12
250,LANKA REALTY INVESTMENTS PLC,ASCO.N0000,1000,0.8620689655172413,0.1,11.7,11.6,11.9,11.6,1741767197079,01/JAN/1969,230010.0,19700,11,2473034007.6,0.0,11.8,11.7,19700,11,0,2025-03-12 11:31:07.832755,2025-03-12
337,LANKA TILES PLC,TILE.N0000,100,1.1111111111111112,0.6,54.6,54.0,54.7,53.8,1741769892834,01/JUN/1986,1297635.2,23843,53,14482761930.0,0.0,54.0,54.6,23843,53,0,2025-03-12 11:31:07.832755,2025-03-12
443,LANKA VENTURES PLC,LVEN.N0000,365,-3.5294117647058822,-1.5,41.0,42.5,41.0,41.0,1741769265384,08/JUN/1995,41000.0,1000,7,2391322212.0,0.0,41.0,41.0,1000,7,0,2025-03-12 11:31:07.832755,2025-03-12
67,LANKA WALLTILE PLC,LWL.N0000,5,1.320754716981132,0.7,53.7,53.0,53.9,53.0,1741768492015,13/JUN/1994,468501.8,8741,20,14660100000.0,0.0,53.0,53.7,8741,20,0,2025-03-12 11:31:07.832755,2025-03-12
527,LANKEM CEYLON PLC,LCEY.N0000,100,7.512953367875648,5.8,83.0,77.2,85.0,80.5,1741769974019,01/JAN/1970,363294.5,4377,9,4272072831.0,0.0,80.5,83.0,4377,9,2,2025-03-12 11:31:07.832755,2025-03-12
546,LANKEM DEVELOPMENTS PLC,LDEV.N0000,290,1.0204081632653061,0.2,19.8,19.6,20.0,19.0,1741769835942,01/JAN/1975,1995544.9,102428,56,2376000000.0,0.0,19.9,19.8,102428,56,0,2025-03-12 11:31:07.832755,2025-03-12
1724,LAUGFS GAS PLC,LGL.N0000,700,1.7857142857142858,0.5,28.5,28.0,28.5,28.5,1741769250105,08/DEC/2010,71278.5,2501,7,9547502451.0,0.0,28.5,28.5,2501,7,0,2025-03-12 11:31:07.832755,2025-03-12
1744,LAUGFS GAS PLC,LGL.X0000,1289,0.5681818181818182,0.1,17.7,17.6,17.8,17.1,1741769181508,08/DEC/2010,168185.1,9505,17,920400000.0,0.0,17.1,17.7,9505,17,0,2025-03-12 11:31:07.832755,2025-03-12
4561,LAUGFS POWER PLC,LPL.N0000,17,5.607476635514018,0.6,11.3,10.7,11.4,10.0,1741769612299,30/OCT/2019,68140.8,6163,11,3785500971.8,0.0,11.0,11.3,6163,11,2,2025-03-12 11:31:07.832755,2025-03-12
4562,LAUGFS POWER PLC,LPL.X0000,1,-3.6144578313253013,-0.3,8.0,8.3,8.1,7.2,1741769932070,30/OCT/2019,12021.1,1552,7,416000000.0,0.0,7.2,8.0,1552,7,2,2025-03-12 11:31:07.832755,2025-03-12
382,LAXAPANA PLC,LITE.N0000,2000,2.8368794326241136,0.8,29.0,28.2,29.0,28.0,1741765812226,01/JAN/1982,86602.9,3011,6,1920523231.0,0.0,28.1,29.0,3011,6,0,2025-03-12 11:31:07.832755,2025-03-12
198,LEE HEDGES PLC,SHAW.N0000,2,0.0,0.0,105.25,105.25,111.0,111.0,1741767907965,01/JAN/1954,222.0,2,1,2694687332.5,0.0,111.0,105.25,2,1,0,2025-03-12 11:31:07.832755,2025-03-12
415,LION BREWERY (CEYLON) PLC,LION.N0000,20353,0.0,0.0,1250.0,1250.0,1265.0,1250.0,1741769866394,22/JAN/1997,67396370.0,53917,12,100000000000.0,0.0,1250.0,1250.0,53917,12,0,2025-03-12 11:31:07.832755,2025-03-12
1847,LOLC FINANCE PLC,LOFC.N0000,1100,1.7241379310344827,0.1,5.9,5.8,6.0,5.8,1741769811009,07/JUL/2011,2937797.9,498010,103,195167352564.1,0.0,5.9,5.9,498010,103,3,2025-03-12 11:31:07.832755,2025-03-12
5355,LOLC GENERAL INSURANCE PLC,LGIL.N0000,1000,1.3157894736842106,0.1,7.7,7.6,7.8,7.5,1741769650434,31/DEC/2021,800189.6,105559,39,9240000000.0,0.0,7.6,7.7,105559,39,2,2025-03-12 11:31:07.832755,2025-03-12
410,L O L C HOLDINGS PLC,LOLC.N0000,750,1.495016611295681,9.0,611.0,602.0,620.0,600.0,1741769995896,01/JAN/1982,76899422.75,126068,326,290347200000.0,0.0,609.75,611.0,126068,326,0,2025-03-12 11:31:07.832755,2025-03-12
1665,LOTUS HYDRO POWER PLC,HPFL.N0000,17,0.8403361344537815,0.1,12.0,11.9,12.1,11.9,1741769650693,25/NOV/2010,8998.8,750,7,1309057344.0,0.0,12.0,12.0,750,7,2,2025-03-12 11:31:07.832755,2025-03-12
5532,LUMINEX PLC,LUMX.N0000,100,4.838709677419355,0.3,6.5,6.2,6.6,6.4,1741767261924,23/JUN/2022,213854.0,32942,25,1763125000.0,0.0,6.4,6.5,32942,25,2,2025-03-12 11:31:07.832755,2025-03-12
4038,L V L ENERGY FUND PLC,LVEF.N0000,1000,3.508771929824561,0.2,5.9,5.7,6.0,5.7,1741769948818,09/JAN/2018,4279780.9,723641,55,4122529077.8,0.0,5.9,5.9,723641,55,0,2025-03-12 11:31:07.832755,2025-03-12
170,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,50,6.086956521739131,0.7,12.2,11.5,12.4,11.9,1741769984185,06/JUL/1998,31699.0,2588,16,2067913383.4,0.0,11.9,12.2,2588,16,3,2025-03-12 11:31:07.832755,2025-03-12
6032,MAHARAJA FOODS PLC,MFPE.N0000,100,3.125,0.2,6.6,6.4,6.6,6.4,1741769567580,26/JUL/2024,30385.7,4695,10,825000000.0,0.0,6.6,6.6,4695,10,5,2025-03-12 11:31:07.832755,2025-03-12
4439,MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,2000,0.0,0.0,36.6,36.6,36.6,36.6,1741752112129,03/JUN/2019,73200.0,2000,1,1280857809.0,0.0,36.6,36.6,2000,1,2,2025-03-12 11:31:07.832755,2025-03-12
187,MAHAWELI REACH HOTELS PLC,MRH.N0000,800,9.424083769633508,1.8,20.9,19.1,21.0,20.9,1741769152354,01/JAN/1982,134482.5,6425,7,983688742.3,0.0,20.9,20.9,6425,7,2,2025-03-12 11:31:07.832755,2025-03-12
439,MALWATTE VALLEY PLANTATION PLC,MAL.N0000,50,0.16835016835016836,0.1,59.5,59.4,59.5,59.3,1741769790284,26/JUL/2000,132715.1,2232,11,12066143694.5,0.0,59.3,59.5,2232,11,0,2025-03-12 11:31:07.832755,2025-03-12
107,MARAWILA  RESORTS  PLC,MARA.N0000,20,0.0,0.0,6.7,6.7,6.8,6.6,1741767210781,18/JUN/1997,1479996.9,223736,25,2357886706.3,0.0,6.7,6.7,223736,25,2,2025-03-12 11:31:07.832755,2025-03-12
388,MASKELIYA PLANTATIONS PLC,MASK.N0000,5,-1.9230769230769231,-1.5,76.5,78.0,78.0,70.0,1741769883349,05/NOV/1997,2790606.6,38072,96,4127441908.5,0.0,77.1,76.5,38072,96,2,2025-03-12 11:31:07.832755,2025-03-12
3695,MELSTACORP PLC,MELS.N0000,5,0.390625,0.5,128.5,128.0,129.0,127.0,1741769797116,30/DEC/2016,18245447.25,142510,27,149753523752.0,0.0,128.0,128.5,142510,27,0,2025-03-12 11:31:07.832755,2025-03-12
209,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,19,-5.563480741797433,-9.75,165.5,175.25,175.0,163.5,1741764352143,01/JAN/1983,19850.0,120,5,470845845.0,0.0,163.5,165.5,120,5,0,2025-03-12 11:31:07.832755,2025-03-12
400,MERCHANT BANK OF SRI LANKA & FINANCE PLC,MBSL.N0000,100,3.508771929824561,0.2,5.9,5.7,5.9,5.7,1741768974519,04/JAN/1991,102161.3,17402,18,3094783858.3,0.0,5.7,5.9,17402,18,2,2025-03-12 11:31:07.832755,2025-03-12
3055,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,1,0.0,0.0,3.0,3.0,3.1,3.1,1741754874080,19/FEB/2014,3.1,1,1,404043960.0,0.0,3.1,3.0,1,1,1,2025-03-12 11:31:07.832755,2025-03-12
384,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,1,0.0,0.0,1.2,1.2,1.3,1.2,1741760644833,01/JAN/1965,8746.9,7289,5,339600000.0,0.0,1.2,1.2,7289,5,0,2025-03-12 11:31:07.832755,2025-03-12
5351,MYLAND DEVELOPMENTS PLC,MDL.N0000,25,0.0,0.0,8.6,8.6,8.5,8.5,1741769098007,28/DEC/2021,425.0,50,2,311750000.0,0.0,8.5,8.6,50,2,2,2025-03-12 11:31:07.832755,2025-03-12
291,NAMUNUKULA PLANTATIONS PLC,NAMU.N0000,5,2.45520902455209,9.25,386.0,376.75,390.0,386.0,1741769983659,10/MAR/1999,199582.0,517,5,9167500000.0,0.0,386.0,386.0,517,5,0,2025-03-12 11:31:07.832755,2025-03-12
218,NATION LANKA FINANCE PLC,CSF.N0000,10250,0.0,0.0,0.3,0.3,0.3,0.2,1741767560798,13/JUN/1994,14047.1,48466,12,2099032210.5,0.0,0.3,0.3,48466,12,1,2025-03-12 11:31:07.832755,2025-03-12
77,NATIONAL DEVELOPMENT BANK PLC,NDB.N0000,1,-3.521252000711364,-3.96,108.5,112.46,112.0,106.25,1741770000767,26/APR/1993,36135614.75,336690,507,45167575019.0,0.0,112.0,108.5,336690,507,0,2025-03-12 11:31:07.832755,2025-03-12
9,NATIONS TRUST BANK PLC,NTB.N0000,300,1.0471204188481675,2.0,193.0,191.0,195.75,190.0,1741769407540,03/MAY/1999,19430529.25,100995,50,54421660202.0,0.0,195.75,193.0,100995,50,0,2025-03-12 11:31:07.832755,2025-03-12
230,NAWALOKA HOSPITALS PLC,NHL.N0000,14,3.7735849056603774,0.2,5.5,5.3,5.5,5.3,1741769857730,09/SEP/2004,151771.7,28585,14,7752280778.0,0.0,5.3,5.5,28585,14,0,2025-03-12 11:31:07.832755,2025-03-12
1596,ODEL PLC,ODEL.N0000,1,-0.9009009009009009,-0.1,11.0,11.1,11.3,11.0,1741756412680,04/AUG/2010,1111.3,101,2,5922069274.0,0.0,11.0,11.0,101,2,1,2025-03-12 11:31:07.832755,2025-03-12
492,ON'ALLY HOLDINGS PLC,ONAL.N0000,368,-4.761904761904762,-1.4,28.0,29.4,28.0,28.0,1741766162056,20/OCT/1988,35588.0,1271,14,2604086436.0,0.0,28.0,28.0,1271,14,3,2025-03-12 11:31:07.832755,2025-03-12
3495,ORIENT FINANCE PLC,BFN.N0000,12,0.0,0.0,18.6,18.6,19.4,19.3,1741764859014,30/JUN/2011,1313.6,68,3,3926481483.0,0.0,19.3,18.6,68,3,3,2025-03-12 11:31:07.832755,2025-03-12
387,OVERSEAS REALTY (CEYLON) PLC,OSEA.N0000,50,0.8810572687224669,0.2,22.9,22.7,23.0,22.5,1741769723519,01/JAN/1982,3211054.2,140280,56,28465377427.8,0.0,23.0,22.9,140280,56,2,2025-03-12 11:31:07.832755,2025-03-12
354,PALM GARDEN HOTELS PLC,PALM.N0000,50,9.347181008902076,6.3,73.7,67.4,75.0,67.2,1741768245225,08/MAR/1993,22477.5,305,4,35076556900.0,0.0,75.0,73.7,305,4,3,2025-03-12 11:31:07.832755,2025-03-12
105,PAN ASIA BANKING CORPORATION PLC,PABC.N0000,12507,2.9411764705882355,1.0,35.0,34.0,35.0,33.8,1741769932749,05/APR/2005,30077759.0,878132,185,15489657015.0,0.0,34.3,35.0,878132,185,0,2025-03-12 11:31:07.832755,2025-03-12
1784,PANASIAN POWER PLC,PAP.N0000,1000,1.4492753623188406,0.1,7.0,6.9,7.1,7.0,1741769794043,07/JAN/2011,2879396.7,411329,47,4375000000.0,0.0,7.0,7.0,411329,47,0,2025-03-12 11:31:07.832755,2025-03-12
504,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,25,3.4482758620689653,1.2,36.0,34.8,36.0,34.4,1741768860324,01/JAN/1970,10026.4,281,4,1519576920.0,0.0,36.0,36.0,281,4,2,2025-03-12 11:31:07.832755,2025-03-12
3461,PEOPLE'S INSURANCE PLC,PINS.N0000,1121,2.1052631578947367,0.6,29.1,28.5,30.0,28.0,1741769966464,12/JAN/2016,1995230.4,69723,32,5925705109.8,0.0,28.5,29.1,69723,32,0,2025-03-12 11:31:07.832755,2025-03-12
1968,PEOPLE'S LEASING & FINANCE PLC,PLC.N0000,250,1.6853932584269662,0.3,18.1,17.8,18.3,17.7,1741769132021,24/NOV/2011,4945188.4,276517,62,38994201075.0,0.0,17.8,18.1,276517,62,0,2025-03-12 11:31:07.832755,2025-03-12
486,PGP GLASS CEYLON PLC,GLAS.N0000,1000,0.29411764705882354,0.1,34.1,34.0,34.9,34.0,1741769932122,05/SEP/1994,154432.1,4529,11,32397935328.0,0.0,34.1,34.1,4529,11,0,2025-03-12 11:31:07.832755,2025-03-12
523,PMF FINANCE PLC,PMB.N0000,189,1.4492753623188406,0.1,7.0,6.9,7.0,7.0,1741761140258,11/JUL/1994,43330.0,6190,7,2837112250.0,0.0,7.0,7.0,6190,7,2,2025-03-12 11:31:07.832755,2025-03-12
4986,PRIME LANDS RESIDENCIES PLC,PLR.N0000,2301,4.62962962962963,0.5,11.3,10.8,11.3,10.8,1741769974727,08/JUN/2021,2832877.9,257119,80,10593750000.0,0.0,11.0,11.3,257119,80,2,2025-03-12 11:31:07.832755,2025-03-12
258,PRINTCARE PLC,CARE.N0000,184,2.707275803722504,1.6,60.7,59.1,61.0,58.4,1741761955415,02/MAY/1995,241681.2,4065,16,5218176869.0,0.0,60.9,60.7,4065,16,0,2025-03-12 11:31:07.832755,2025-03-12
3815,R I L PROPERTY PLC,RIL.N0000,4122,2.027027027027027,0.3,15.1,14.8,15.3,14.7,1741769991368,04/MAY/2017,7147132.9,477941,87,12080000000.0,0.0,15.0,15.1,477941,87,0,2025-03-12 11:31:07.832755,2025-03-12
1561,RAIGAM WAYAMBA SALTERNS PLC,RWSL.N0000,100,-1.3157894736842106,-0.1,7.5,7.6,7.7,7.5,1741769857578,29/APR/2010,452517.6,60250,19,2116554900.0,0.0,7.6,7.5,60250,19,2,2025-03-12 11:31:07.832755,2025-03-12
2150,RAMBODA FALLS PLC,RFL.N0000,187,-5.821917808219178,-1.7,27.5,29.2,29.0,27.2,1741762254831,18/JUN/2012,49740.4,1789,7,550000000.0,0.0,28.5,27.5,1789,7,2,2025-03-12 11:31:07.832755,2025-03-12
1485,RENUKA AGRI FOODS PLC,RAL.N0000,160,5.714285714285714,0.2,3.7,3.5,3.7,3.6,1741769650479,04/JAN/2010,196683.5,54613,24,2955668428.5,0.0,3.6,3.7,54613,24,0,2025-03-12 11:31:07.832755,2025-03-12
478,RENUKA CITY HOTELS PLC.,RENU.N0000,10,-0.16137708445400753,-0.75,464.0,464.75,479.75,464.0,1741768521766,19/OCT/1992,360052.25,775,8,3248000000.0,0.0,479.75,464.0,775,8,0,2025-03-12 11:31:07.832755,2025-03-12
507,RENUKA FOODS PLC,COCO.N0000,45,-1.6666666666666667,-0.2,11.8,12.0,12.0,11.7,1741768916023,06/JUN/1994,330374.8,27644,10,2124062740.6,0.0,12.0,11.8,27644,10,0,2025-03-12 11:31:07.832755,2025-03-12
1521,RENUKA FOODS PLC,COCO.X0000,75,0.0,0.0,10.6,10.6,10.6,10.0,1741761454419,06/JUN/1994,5330.0,503,4,77452080.0,0.0,10.0,10.6,503,4,0,2025-03-12 11:31:07.832755,2025-03-12
701,RENUKA HOLDINGS PLC,RHL.N0000,1120,1.6853932584269662,0.3,18.1,17.8,18.1,17.5,1741765973900,10/MAR/2008,211331.0,12010,6,2995337705.1,0.0,17.5,18.1,12010,6,0,2025-03-12 11:31:07.832755,2025-03-12
1481,RENUKA HOLDINGS PLC,RHL.X0000,1000,3.4722222222222223,0.5,14.9,14.4,14.9,14.9,1741765878950,10/MAR/2008,14900.0,1000,1,360605613.1,0.0,14.9,14.9,1000,1,0,2025-03-12 11:31:07.832755,2025-03-12
3938,RENUKA HOTELS PLC,RCH.N0000,80,0.4158004158004158,0.5,120.75,120.25,124.75,120.25,1741769974865,21/NOV/2017,305753.75,2530,23,4865926747.5,0.0,120.25,120.75,2530,23,2,2025-03-12 11:31:07.832755,2025-03-12
1446,RESUS ENERGY PLC,HPWR.N0000,1000,0.0,0.0,26.8,26.8,26.9,26.6,1741768463816,08/OCT/2009,567953.8,21192,24,2309753363.6,0.0,26.8,26.8,21192,24,0,2025-03-12 11:31:07.832755,2025-03-12
511,RICHARD PIERIS AND COMPANY PLC,RICH.N0000,40,-2.032520325203252,-0.5,24.1,24.6,24.8,24.1,1741766495557,01/JAN/1951,152463.8,6310,41,49044422427.5,0.0,24.5,24.1,6310,41,0,2025-03-12 11:31:07.832755,2025-03-12
164,RICHARD PIERIS EXPORTS PLC,REXP.N0000,25,1.1857707509881423,4.5,384.0,379.5,385.0,380.0,1741768916163,11/OCT/1993,43790.0,114,5,4286878080.0,0.0,380.0,384.0,114,5,2,2025-03-12 11:31:07.832755,2025-03-12
503,ROYAL CERAMICS LANKA PLC,RCL.N0000,250,1.8276762402088773,0.7,39.0,38.3,39.0,37.8,1741769997682,03/MAY/1994,2844299.0,74405,113,43207859760.0,0.0,38.6,39.0,74405,113,0,2025-03-12 11:31:07.832755,2025-03-12
55,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,200,1.4367816091954022,0.5,35.3,34.8,36.0,35.0,1741767053255,15/JUN/1998,10600.0,300,2,1765000000.0,0.0,36.0,35.3,300,2,2,2025-03-12 11:31:07.832755,2025-03-12
266,SAMPATH BANK PLC,SAMP.N0000,540,1.2658227848101267,1.5,120.0,118.5,121.25,117.75,1741769997226,10/JUN/1987,98205116.5,823854,603,140724091200.0,0.0,118.75,120.0,1823854,605,0,2025-03-12 11:31:07.832755,2025-03-12
117,SAMSON INTERNATIONAL PLC,SIL.N0000,7,0.0,0.0,154.75,154.75,155.0,155.0,1741769052798,22/MAR/1993,1085.0,7,1,655021312.25,0.0,155.0,154.75,7,1,0,2025-03-12 11:31:07.832755,2025-03-12
2147,SANASA DEVELOPMENT BANK PLC,SDB.N0000,70,2.3054755043227666,0.8,35.5,34.7,36.4,35.0,1741769006127,31/MAY/2012,330929.8,9339,18,5827910537.0,0.0,36.4,35.5,9339,18,0,2025-03-12 11:31:07.832755,2025-03-12
5291,SARVODAYA DEVELOPMENT FINANCE PLC,SDF.N0000,1,-1.015228426395939,-0.2,19.5,19.7,19.5,19.2,1741769629334,14/DEC/2021,21839.7,1120,7,2917123014.0,0.0,19.5,19.5,1120,7,0,2025-03-12 11:31:07.832755,2025-03-12
1789,SENKADAGALA FINANCE COMPANY PLC,SFCL.N0000,42,0.0,0.0,410.25,410.25,444.5,412.0,1741769992263,22/MAR/2011,24241.25,58,5,35396301898.5,0.0,444.5,410.25,58,5,2,2025-03-12 11:31:07.832755,2025-03-12
432,SERENDIB HOTELS PLC,SHOT.X0000,1362,0.8547008547008547,0.1,11.8,11.7,12.0,11.6,1741766532059,01/JAN/1973,177380.2,15134,14,1699721843.2,0.0,11.6,11.8,15134,14,2,2025-03-12 11:31:07.832755,2025-03-12
246,SERENDIB HOTELS PLC,SHOT.N0000,32,0.0,0.0,19.0,19.0,19.5,18.6,1741766603161,01/JAN/1973,155254.0,8202,9,5739120088.0,0.0,19.0,19.0,8202,9,2,2025-03-12 11:31:07.832755,2025-03-12
